שווי לחשיפה,שווי נייר,תאריך פקיעה,מחיר מימוש,דלתא,מטבע קניה,קוד מטבע קניה,מכפיל-יחס המרה,מטבע מכירה,קוד מטבע מכירה,כמות,תאור נייר,מספר נייר,קוד אפיק,שם חשבון,קוד בנק,מספר חשבון,שם הבנק,Issue_Date_CPI
"2,107,925.50","2,107,925.50",,,,,,1,,,"1,415,000.00",חשמל צמוד2018רמ,6000079,206,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"2,539,938.50","2,539,938.50",,,,,,1,,,"1,705,000.00",חשמל צמוד2018רמ,6000079,206,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"1,346,688.80","1,346,688.80",,,,,,1,,,"904,000.00",חשמל צמוד2018רמ,6000079,206,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"945,959.50","945,959.50",,,,,,1,,,"635,000.00",חשמל צמוד2018רמ,6000079,206,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"1,009,271.75","1,009,271.75",,,,,,1,,,"677,500.00",חשמל צמוד2018רמ,6000079,206,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"204,088.90","204,088.90",,,,,,1,,,"137,000.00",חשמל צמוד2018רמ,6000079,206,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"30,538.85","30,538.85",,,,,,1,,,"20,500.00",חשמל צמוד2018רמ,6000079,206,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"40,221.90","40,221.90",,,,,,1,,,"27,000.00",חשמל צמוד2018רמ,6000079,206,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"14,501,484.65","14,501,484.65",,,,,,1,,,"9,734,500.00",חשמל צמוד2018רמ,6000079,206,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"6,905,504.35","6,905,504.35",,,,,,1,,,"4,635,500.00",חשמל צמוד2018רמ,6000079,206,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"579,493.30","579,493.30",,,,,,1,,,"389,000.00",חשמל צמוד2018רמ,6000079,206,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"25,661,790.00","25,661,790.00",,,,,,1,,,"20,700,000.00",חשמל צמוד2015רמ,6000095,206,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"16,562,392.00","16,562,392.00",,,,,,1,,,"13,360,000.00",חשמל צמוד2015רמ,6000095,206,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"3,954,643.00","3,954,643.00",,,,,,1,,,"3,190,000.00",חשמל צמוד2015רמ,6000095,206,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"14,199,721.20","14,199,721.20",,,,,,1,,,"9,597,000.00",חשמל צמוד 2020 רמ,6000111,206,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"12,638,743.20","12,638,743.20",,,,,,1,,,"8,542,000.00",חשמל צמוד 2020 רמ,6000111,206,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"2,701,749.60","2,701,749.60",,,,,,1,,,"1,826,000.00",חשמל צמוד 2020 רמ,6000111,206,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"51,786.00","51,786.00",,,,,,1,,,"35,000.00",חשמל צמוד 2020 רמ,6000111,206,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"205,484,806.80","205,484,806.80",,,,,,1,,,"158,382,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"172,584,040.20","172,584,040.20",,,,,,1,,,"133,023,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"27,785,118.40","27,785,118.40",,,,,,1,,,"21,416,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"16,233,068.80","16,233,068.80",,,,,,1,,,"12,512,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"17,815,896.80","17,815,896.80",,,,,,1,,,"13,732,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"13,792,659.40","13,792,659.40",,,,,,1,,,"10,631,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"12,243,563.80","12,243,563.80",,,,,,1,,,"9,437,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,474,141.80","2,474,141.80",,,,,,1,,,"1,907,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"4,788,703.40","4,788,703.40",,,,,,1,,,"3,691,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"529,339.20","529,339.20",,,,,,1,,,"408,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"158,188,089.80","158,188,089.80",,,,,,1,,,"121,927,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"160,554,547.40","160,554,547.40",,,,,,1,,,"123,751,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"9,301,060.60","9,301,060.60",,,,,,1,,,"7,169,000.00",חברת חשמל סדרה 2022 לא סחיר,6000129,206,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"6,591,716.00","6,591,716.00",,,,,,1,,,"5,015,000.00",חברת חשמל 6.5%,6001358,206,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"5,257,600.00","5,257,600.00",,,,,,1,,,"4,000,000.00",חברת חשמל 6.5%,6001358,206,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"985,800.00","985,800.00",,,,,,1,,,"750,000.00",חברת חשמל 6.5%,6001358,206,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"308,884.00","308,884.00",,,,,,1,,,"235,000.00",חברת חשמל 6.5%,6001358,206,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"468,271.20","468,271.20",,,,,,1,,,"354,000.00",כלל תעש  אגח יג,6080188,202,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"337,314.00","337,314.00",,,,,,1,,,"255,000.00",כלל תעש  אגח יג,6080188,202,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"57,144.96","57,144.96",,,,,,1,,,"43,200.00",כלל תעש  אגח יג,6080188,202,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"206,653.64","206,653.64",,,,,,1,,,"156,224.40",כלל תעש  אגח יג,6080188,202,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"5,764,497.84","5,764,497.84",,,,,,1,,,"4,357,800.00",כלל תעש  אגח יג,6080188,202,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"4,944,626.40","4,944,626.40",,,,,,1,,,"3,738,000.00",כלל תעש  אגח יג,6080188,202,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"333,345.60","333,345.60",,,,,,1,,,"252,000.00",כלל תעש  אגח יג,6080188,202,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"144,402.23","144,402.23",,,,,,1,,,"131,970.60",כלל תעש  אגח 15,6080212,405,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"96,562.93","96,562.93",,,,,,1,,,"88,249.80",כלל תעש  אגח 15,6080212,405,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"21,925.80","21,925.80",,,,,,1,,,"20,038.20",כלל תעש  אגח 15,6080212,405,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"153,043.35","153,043.35",,,,,,1,,,"139,867.80",כלל תעש  אגח 15,6080212,405,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"4,595.64","4,595.64",,,,,,1,,,"4,200.00",כלל תעש  אגח 15,6080212,405,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"1,367,717.61","1,367,717.61",,,,,,1,,,"1,249,970.40",כלל תעש  אגח 15,6080212,405,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"936,187.67","936,187.67",,,,,,1,,,"855,591.00",כלל תעש  אגח 15,6080212,405,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"92,723.60","92,723.60",,,,,,1,,,"84,741.00",כלל תעש  אגח 15,6080212,405,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"13,540,732.96","13,540,732.96",,,,,,1,,,"13,691,337.67",אפריקה   אגח כז,6110431,202,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"14,751,527.84","14,751,527.84",,,,,,1,,,"14,915,599.43",אפריקה   אגח כז,6110431,202,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,403,180.96","1,403,180.96",,,,,,1,,,"1,418,787.62",אפריקה   אגח כז,6110431,202,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"1,308,730.68","1,308,730.68",,,,,,1,,,"1,323,286.84",אפריקה   אגח כז,6110431,202,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"1,415,655.83","1,415,655.83",,,,,,1,,,"1,431,401.24",אפריקה   אגח כז,6110431,202,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,198,854.68","1,198,854.68",,,,,,1,,,"1,212,188.76",אפריקה   אגח כז,6110431,202,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"1,285,100.80","1,285,100.80",,,,,,1,,,"1,299,394.14",אפריקה   אגח כז,6110431,202,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"261,445.93","261,445.93",,,,,,1,,,"264,353.82",אפריקה   אגח כז,6110431,202,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"565,373.09","565,373.09",,,,,,1,,,"571,661.36",אפריקה   אגח כז,6110431,202,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"36,257.10","36,257.10",,,,,,1,,,"36,660.36",אפריקה   אגח כז,6110431,202,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"16,242,208.26","16,242,208.26",,,,,,1,,,"16,422,859.72",אפריקה   אגח כז,6110431,202,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"18,875,809.82","18,875,809.82",,,,,,1,,,"19,085,753.10",אפריקה   אגח כז,6110431,202,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"704,710.34","704,710.34",,,,,,1,,,"712,548.37",אפריקה   אגח כז,6110431,202,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"41,978,232.15","41,978,232.15",,,,,,1,,,"34,001,484.00",דיסק השק  אגח ו,6390207,202,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"39,694,049.30","39,694,049.30",,,,,,1,,,"32,151,344.00",דיסק השק  אגח ו,6390207,202,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"5,502,548.00","5,502,548.00",,,,,,1,,,"4,456,948.00",דיסק השק  אגח ו,6390207,202,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"6,788,007.35","6,788,007.35",,,,,,1,,,"5,498,143.00",דיסק השק  אגח ו,6390207,202,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"3,605,071.51","3,605,071.51",,,,,,1,,,"2,920,032.00",דיסק השק  אגח ו,6390207,202,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"5,841,596.32","5,841,596.32",,,,,,1,,,"4,731,570.00",דיסק השק  אגח ו,6390207,202,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"3,276,040.73","3,276,040.73",,,,,,1,,,"2,653,524.00",דיסק השק  אגח ו,6390207,202,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"1,386,907.66","1,386,907.66",,,,,,1,,,"1,123,366.00",דיסק השק  אגח ו,6390207,202,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"1,322,289.93","1,322,289.93",,,,,,1,,,"1,071,027.00",דיסק השק  אגח ו,6390207,202,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"111,081.90","111,081.90",,,,,,1,,,"89,974.00",דיסק השק  אגח ו,6390207,202,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"79,084,537.63","79,084,537.63",,,,,,1,,,"64,056,810.00",דיסק השק  אגח ו,6390207,202,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"84,845,305.92","84,845,305.92",,,,,,1,,,"68,722,911.00",דיסק השק  אגח ו,6390207,202,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"3,956,065.82","3,956,065.82",,,,,,1,,,"3,204,330.00",דיסק השק  אגח ו,6390207,202,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"657,735.66","657,735.66",,,,,,1,,,"594,428.97",דיסק השק  אגח ט,6390249,405,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"374,507.67","374,507.67",,,,,,1,,,"338,461.52",דיסק השק  אגח ט,6390249,405,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"6,553.89","6,553.89",,,,,,1,,,"5,923.08",דיסק השק  אגח ט,6390249,405,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"893,169.92","893,169.92",,,,,,1,,,"807,202.82",דיסק השק  אגח ט,6390249,405,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"699,238.36","699,238.36",,,,,,1,,,"631,937.06",דיסק השק  אגח ט,6390249,405,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"100,180.81","100,180.81",,,,,,1,,,"90,538.46",דיסק השק  אגח ט,6390249,405,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"4,681.35","4,681.35",,,,,,1,,,"4,230.77",דיסק השק  אגח ט,6390249,405,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"9,810,451.27","9,810,451.27",,,,,,1,,,"8,866,200.88",דיסק השק  אגח ט,6390249,405,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"9,186,356.50","9,186,356.50",,,,,,1,,,"8,302,174.88",דיסק השק  אגח ט,6390249,405,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"492,602.43","492,602.43",,,,,,1,,,"445,189.72",דיסק השק  אגח ט,6390249,405,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"39,585.73","39,585.73",,,,,,1,,,"27,300.50","2015 6.9% דיסקונט ש""ה",6391155,206,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"281,655.03","281,655.03",,,,,,1,,,"225,000.02",אלקו   אגח 9-רמ,6940134,206,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"403,744.34","403,744.34",,,,,,1,,,"322,531.03",אלקו   אגח 9-רמ,6940134,206,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"50,384.95","50,384.95",,,,,,1,,,"40,250.00",אלקו   אגח 9-רמ,6940134,206,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"13,777,930.42","13,777,930.42",,,,,,1,,,"10,807,915.30",לאומי מימון הת ז,7410152,202,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"39,903,694.79","39,903,694.79",,,,,,1,,,"31,301,925.63",לאומי מימון הת ז,7410152,202,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"513,463.34","513,463.34",,,,,,1,,,"402,779.53",לאומי מימון הת ז,7410152,202,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"49,462.27","49,462.27",,,,,,1,,,"38,800.02",לאומי מימון הת ז,7410152,202,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"2,253,847.52","2,253,847.52",,,,,,1,,,"1,768,000.88",לאומי מימון הת ז,7410152,202,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"28,895.48","28,895.48",,,,,,1,,,"22,666.68",לאומי מימון הת ז,7410152,202,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"5,775,342.36","5,775,342.36",,,,,,1,,,"4,530,390.93",לאומי מימון הת ז,7410152,202,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,418,721.33","2,418,721.33",,,,,,1,,,"1,897,333.96",לאומי מימון הת ז,7410152,202,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"131,148.08","131,148.08",,,,,,1,,,"102,877.38",לאומי מימון הת ז,7410152,202,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"5,509,819.24","5,509,819.24",,,,,,1,,,"4,322,104.83",לאומי מימון הת ז,7410152,202,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"15,029,636.90","15,029,636.90",,,,,,1,,,"11,789,799.89",לאומי מימון הת ז,7410152,202,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"13,061,734.10","13,061,734.10",,,,,,1,,,"10,183,000.00",לאומי מימון הת ח,7410160,202,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"218,059.00","218,059.00",,,,,,1,,,"170,000.00",לאומי מימון הת ח,7410160,202,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"7,918,097.88","7,918,097.88",,,,,,1,,,"6,692,670.00",לאומי מימון הת י,7410186,202,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"57,177,139.56","57,177,139.56",,,,,,1,,,"48,328,239.00",לאומי מימון הת י,7410186,202,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"360,462.18","360,462.18",,,,,,1,,,"304,676.00",לאומי מימון הת י,7410186,202,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"222,777.73","222,777.73",,,,,,1,,,"188,300.00",לאומי מימון הת י,7410186,202,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"153,566.38","153,566.38",,,,,,1,,,"129,800.00",לאומי מימון הת י,7410186,202,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"7,455,903.30","7,455,903.30",,,,,,1,,,"6,302,006.00",לאומי מימון הת י,7410186,202,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"1,526,199.00","1,526,199.00",,,,,,1,,,"1,290,000.00",לאומי מימון הת י,7410186,202,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"5,366,885.88","5,366,885.88",,,,,,1,,,"4,536,291.00",לאומי מימון הת י,7410186,202,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"93,461.35","93,461.35",,,,,,1,,,"78,997.00",לאומי מימון הת י,7410186,202,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"15,335,876.96","15,335,876.96",,,,,,1,,,"12,962,452.00",לאומי מימון הת י,7410186,202,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"10,956.00","10,956.00",,,,,,1,,,"10,000.00",שופרסל    אגח ג,7770167,405,א.ש גמל - מסלול אגח,10,29944863,בנק לאומי,
"7,121.39","7,121.39",,,,,,1,,,"6,499.99",שופרסל    אגח ג,7770167,405,א.ש השתלמות - מסלול אגח,10,29944961,בנק לאומי,
"1,643.40","1,643.40",,,,,,1,,,"1,500.00",שופרסל    אגח ג,7770167,405,א.ש פיצויים - מסלול אגח,10,29945076,בנק לאומי,
"63,401.27","63,401.27",,,,,,1,,,"57,868.99",שופרסל    אגח ג,7770167,405,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
